"cell_ind","row","col","lat","lon"
3387,56,124,51.96875,-120.78125
3388,55,125,51.90625,-120.71875
3389,55,126,51.90625,-120.65625
3390,54,127,51.84375,-120.59375
3391,50,129,51.59375,-120.46875
3392,49,129,51.53125,-120.46875
3393,50,128,51.59375,-120.53125
3394,50,127,51.59375,-120.59375
3395,50,126,51.59375,-120.65625
3396,50,125,51.59375,-120.71875
3397,51,125,51.65625,-120.71875
3398,52,125,51.71875,-120.71875
3399,53,125,51.78125,-120.71875
3400,54,125,51.84375,-120.71875
3401,53,126,51.78125,-120.65625
3402,54,125,51.84375,-120.71875
3403,56,114,51.96875,-121.40625
3404,57,113,52.03125,-121.46875
3405,57,114,52.03125,-121.40625
3406,58,115,52.09375,-121.34375
3407,58,116,52.09375,-121.28125
3408,57,117,52.03125,-121.21875
3409,57,118,52.03125,-121.15625
3410,56,119,51.96875,-121.09375
3411,56,120,51.96875,-121.03125
3412,55,121,51.90625,-120.96875
3413,55,122,51.90625,-120.90625
3414,54,122,51.84375,-120.90625
3415,54,123,51.84375,-120.84375
3416,56,123,51.96875,-120.84375
3417,55,123,51.90625,-120.84375
3418,54,123,51.84375,-120.84375
3419,53,124,51.78125,-120.78125
3420,52,124,51.71875,-120.78125
3421,52,123,51.71875,-120.84375
3422,52,122,51.71875,-120.90625
3423,52,121,51.71875,-120.96875
3424,52,120,51.71875,-121.03125
3425,52,119,51.71875,-121.09375
3426,53,119,51.78125,-121.09375
3427,54,118,51.84375,-121.15625
3428,53,119,51.78125,-121.09375
3429,51,120,51.65625,-121.03125
3430,51,119,51.65625,-121.09375
3431,51,118,51.65625,-121.15625
3432,52,118,51.71875,-121.15625
3433,52,117,51.71875,-121.21875
3434,52,118,51.71875,-121.15625
3435,53,118,51.78125,-121.15625
3436,52,118,51.71875,-121.15625
3437,50,111,51.59375,-121.59375
3438,51,111,51.65625,-121.59375
3439,51,112,51.65625,-121.53125
3440,50,112,51.59375,-121.53125
3441,50,113,51.59375,-121.46875
3442,51,114,51.65625,-121.40625
3443,51,115,51.65625,-121.34375
3444,51,116,51.65625,-121.28125
3445,50,115,51.59375,-121.34375
3446,49,116,51.53125,-121.28125
3447,49,117,51.53125,-121.21875
3448,50,118,51.59375,-121.15625
3449,49,118,51.53125,-121.15625
3450,50,119,51.59375,-121.09375
3451,49,119,51.53125,-121.09375
3452,50,119,51.59375,-121.09375
3453,49,120,51.53125,-121.03125
3454,50,119,51.59375,-121.09375
3455,49,121,51.53125,-120.96875
3456,50,121,51.59375,-120.96875
3457,51,124,51.65625,-120.78125
3458,50,124,51.59375,-120.78125
3459,50,123,51.59375,-120.84375
3460,50,122,51.59375,-120.90625
3461,50,121,51.59375,-120.96875
3462,48,126,51.46875,-120.65625
3463,48,125,51.46875,-120.71875
3464,49,124,51.53125,-120.78125
3465,52,139,51.71875,-119.84375
3466,51,138,51.65625,-119.90625
3467,52,140,51.71875,-119.78125
3468,51,140,51.65625,-119.78125
3469,52,142,51.71875,-119.65625
3470,52,141,51.71875,-119.71875
3471,55,139,51.90625,-119.84375
3472,55,140,51.90625,-119.78125
3473,54,140,51.84375,-119.78125
3474,53,140,51.78125,-119.78125
3475,53,141,51.78125,-119.71875
3476,54,141,51.84375,-119.71875
3477,53,142,51.78125,-119.65625
3478,55,141,51.90625,-119.71875
3479,54,142,51.84375,-119.65625
3480,54,145,51.84375,-119.46875
3481,54,144,51.84375,-119.53125
3482,54,143,51.84375,-119.59375
3483,55,142,51.90625,-119.65625
3484,55,143,51.90625,-119.59375
3485,56,143,51.96875,-119.59375
3486,55,143,51.90625,-119.59375
3487,55,145,51.90625,-119.46875
3488,55,144,51.90625,-119.53125
3489,53,143,51.78125,-119.59375
3490,52,144,51.71875,-119.53125
